FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
1/2/2018,ExpressJet Airlines Inc.,EWR,OMA,FALSE,FALSE,1500,1542,42,42,1756,21,168,215,194,1134,2018,1,1,2,2,UA,UA_CODESHARE,19977,UA,4127,EV,20366,EV,N11535,4127,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,13871,1387102,33316,"Omaha, NE",NE,31,Nebraska,65,1,2,1500-1559,18,1600,1748,8,1735,21,1,1,1700-1759,5,0
1/2/2018,Southwest Airlines Co.,HOU,ABQ,FALSE,FALSE,530,533,3,3,654,9,125,135,141,759,2018,1,1,2,2,WN,WN,19393,WN,6763,WN,19393,WN,N738CB,6763,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,0001-0559,12,545,650,4,645,9,0,0,0600-0659,4,0
1/2/2018,Southwest Airlines Co.,LAS,ABQ,FALSE,FALSE,1915,1917,2,2,2135,0,60,80,78,486,2018,1,1,2,2,WN,WN,19393,WN,1217,WN,19393,WN,N7822A,1217,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,1900-1959,14,1931,2131,4,2135,0,0,0,2100-2159,2,0
1/2/2018,Southwest Airlines Co.,LAS,ABQ,FALSE,FALSE,1510,1531,21,21,1751,16,62,85,80,486,2018,1,1,2,2,WN,WN,19393,WN,2867,WN,19393,WN,N925WN,2867,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,1,1,1500-1559,14,1545,1747,4,1735,16,1,1,1700-1759,2,0
1/2/2018,Southwest Airlines Co.,LAS,ABQ,FALSE,FALSE,850,847,0,-3,1102,0,60,85,75,486,2018,1,1,2,2,WN,WN,19393,WN,6917,WN,19393,WN,N791SW,6917,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,0800-0859,11,858,1058,4,1115,-13,0,-1,1100-1159,2,0
1/2/2018,ExpressJet Airlines Inc.,EWR,CHA,FALSE,FALSE,2011,2009,0,-2,2226,0,117,151,137,718,2018,1,1,2,2,UA,UA_CODESHARE,19977,UA,4132,EV,20366,EV,N16976,4132,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,10980,1098002,30980,"Chattanooga, TN",TN,47,Tennessee,54,0,-1,2000-2059,16,2025,2222,4,2242,-16,0,-2,2200-2259,3,0
1/2/2018,ExpressJet Airlines Inc.,EWR,PVD,FALSE,FALSE,1500,1600,60,60,1654,49,34,65,54,160,2018,1,1,2,2,UA,UA_CODESHARE,19977,UA,4133,EV,20366,EV,N14993,4133,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,14307,1430705,30721,"Providence, RI",RI,44,Rhode Island,15,1,4,1500-1559,16,1616,1650,4,1605,49,1,3,1600-1659,1,0
1/2/2018,ExpressJet Airlines Inc.,ECP,IAH,FALSE,FALSE,1435,1433,0,-2,1633,0,100,128,120,572,2018,1,1,2,2,UA,UA_CODESHARE,19977,UA,4134,EV,20366,EV,N14105,4134,11481,1148102,31481,"Panama City, FL",FL,12,Florida,33,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,0,-1,1400-1459,11,1444,1624,9,1643,-10,0,-1,1600-1659,3,0
1/2/2018,ExpressJet Airlines Inc.,EWR,DCA,FALSE,FALSE,1235,1323,48,48,1422,24,39,83,59,199,2018,1,1,2,2,UA,UA_CODESHARE,19977,UA,4135,EV,20366,EV,N11184,4135,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,1,3,1200-1259,16,1339,1418,4,1358,24,1,1,1300-1359,1,0
1/2/2018,ExpressJet Airlines Inc.,RIC,ORD,FALSE,FALSE,1010,1008,0,-2,1106,0,100,136,118,642,2018,1,1,2,2,UA,UA_CODESHARE,19977,UA,4137,EV,20366,EV,N13989,4137,14524,1452401,34524,"Richmond, VA",VA,51,Virginia,38,13930,1393006,30977,"Chicago, IL",IL,17,Illinois,41,0,-1,1000-1059,12,1020,1100,6,1126,-20,0,-2,1100-1159,3,0
1/2/2018,Southwest Airlines Co.,MCI,ABQ,FALSE,FALSE,1650,1701,11,11,1753,0,95,130,112,718,2018,1,1,2,2,WN,WN,19393,WN,1074,WN,19393,WN,N258WN,1074,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,1600-1659,13,1714,1749,4,1800,-7,0,-1,1800-1859,3,0
1/2/2018,Delta Air Lines Inc.,ATL,ABQ,FALSE,FALSE,1058,1055,0,-3,1219,0,185,216,204,1269,2018,1,1,2,2,DL,DL,19790,DL,1185,DL,19790,DL,N909DA,1185,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,1000-1059,12,1107,1212,7,1234,-15,0,-1,1200-1259,6,0
1/2/2018,Delta Air Lines Inc.,ATL,ABQ,FALSE,FALSE,1430,1428,0,-2,1543,0,176,215,195,1269,2018,1,1,2,2,DL,DL,19790,DL,1425,DL,19790,DL,N3748Y,1425,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,1400-1459,14,1442,1538,5,1605,-22,0,-2,1600-1659,6,0
1/2/2018,Delta Air Lines Inc.,ATL,ABQ,FALSE,FALSE,1811,1805,0,-6,1934,0,185,224,209,1269,2018,1,1,2,2,DL,DL,19790,DL,2216,DL,19790,DL,N851DN,2216,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,1800-1859,18,1823,1928,6,1955,-21,0,-2,1900-1959,6,0
1/2/2018,Southwest Airlines Co.,OAK,ABQ,FALSE,FALSE,2010,2026,16,16,2337,12,118,135,131,889,2018,1,1,2,2,WN,WN,19393,WN,732,WN,19393,WN,N403WN,732,13796,1379608,32457,"Oakland, CA",CA,6,California,91,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,1,1,2000-2059,9,2035,2333,4,2325,12,0,0,2300-2359,4,0
1/2/2018,Southwest Airlines Co.,OAK,ABQ,FALSE,FALSE,510,505,0,-5,803,0,100,130,118,889,2018,1,1,2,2,WN,WN,19393,WN,900,WN,19393,WN,N209WN,900,13796,1379608,32457,"Oakland, CA",CA,6,California,91,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,0001-0559,14,519,759,4,820,-17,0,-2,0800-0859,4,0
1/2/2018,ExpressJet Airlines Inc.,LGA,MKE,FALSE,FALSE,1859,2044,105,105,2204,76,107,169,140,738,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5428,EV,20366,EV,N710EV,5428,12953,1295304,31703,"New York, NY",NY,36,New York,22,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,1,7,1800-1859,19,2103,2150,14,2048,76,1,5,2000-2059,3,0
1/2/2018,ExpressJet Airlines Inc.,BTR,ATL,FALSE,FALSE,810,805,0,-5,1044,4,65,90,99,448,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5429,EV,20366,EV,N678CA,5429,10781,1078105,30781,"Baton Rouge, LA",LA,22,Louisiana,72,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0800-0859,24,829,1034,10,1040,4,0,0,1000-1059,2,0
1/2/2018,Southwest Airlines Co.,OAK,ABQ,FALSE,FALSE,1545,1544,0,-1,1847,0,110,130,123,889,2018,1,1,2,2,WN,WN,19393,WN,6015,WN,19393,WN,N922WN,6015,13796,1379608,32457,"Oakland, CA",CA,6,California,91,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,1500-1559,10,1554,1844,3,1855,-8,0,-1,1800-1859,4,0
1/2/2018,Southwest Airlines Co.,OAK,ABQ,FALSE,FALSE,1055,1054,0,-1,1356,0,109,130,122,889,2018,1,1,2,2,WN,WN,19393,WN,6504,WN,19393,WN,N436WN,6504,13796,1379608,32457,"Oakland, CA",CA,6,California,91,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,1000-1059,10,1104,1353,3,1405,-9,0,-1,1400-1459,4,0
1/2/2018,Southwest Airlines Co.,PHX,ABQ,FALSE,FALSE,745,743,0,-2,838,0,43,65,55,328,2018,1,1,2,2,WN,WN,19393,WN,823,WN,19393,WN,N565WN,823,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,0700-0759,9,752,835,3,850,-12,0,-1,0800-0859,2,0
1/2/2018,Southwest Airlines Co.,PHX,ABQ,FALSE,FALSE,1710,1713,3,3,1809,0,47,65,56,328,2018,1,1,2,2,WN,WN,19393,WN,3279,WN,19393,WN,N279WN,3279,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,1700-1759,6,1719,1806,3,1815,-6,0,-1,1800-1859,2,0
1/2/2018,Southwest Airlines Co.,PHX,ABQ,FALSE,FALSE,2330,2343,13,13,38,3,43,65,55,328,2018,1,1,2,2,WN,WN,19393,WN,5075,WN,19393,WN,N253WN,5075,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,2300-2359,9,2352,35,3,35,3,0,0,0001-0559,2,0
1/2/2018,Southwest Airlines Co.,PHX,ABQ,FALSE,FALSE,1450,1446,0,-4,1544,0,45,65,58,328,2018,1,1,2,2,WN,WN,19393,WN,5092,WN,19393,WN,N8653A,5092,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,1400-1459,9,1455,1540,4,1555,-11,0,-1,1500-1559,2,0
1/2/2018,Southwest Airlines Co.,PHX,ABQ,FALSE,FALSE,1210,1210,0,0,1309,0,45,65,59,328,2018,1,1,2,2,WN,WN,19393,WN,5238,WN,19393,WN,N754SW,5238,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,1200-1259,11,1221,1306,3,1315,-6,0,-1,1300-1359,2,0
1/2/2018,Southwest Airlines Co.,PHX,ABQ,FALSE,FALSE,600,555,0,-5,652,0,44,60,57,328,2018,1,1,2,2,WN,WN,19393,WN,6159,WN,19393,WN,N263WN,6159,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,0600-0659,9,604,648,4,700,-8,0,-1,0700-0759,2,0
1/2/2018,ExpressJet Airlines Inc.,CAE,ATL,FALSE,FALSE,825,823,0,-2,941,0,45,80,78,192,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5445,EV,20366,EV,N166PQ,5445,10868,1086803,30868,"Columbia, SC",SC,45,South Carolina,37,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0800-0859,24,847,932,9,945,-4,0,-1,0900-0959,1,0
1/2/2018,United Air Lines Inc.,IAH,ABQ,FALSE,FALSE,1820,1822,2,2,1944,4,116,140,142,744,2018,1,1,2,2,UA,UA,19977,UA,441,UA,19977,UA,N854UA,441,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,1800-1859,23,1845,1941,3,1940,4,0,0,1900-1959,3,0
1/2/2018,Southwest Airlines Co.,BWI,ABQ,FALSE,FALSE,1350,1413,23,23,1607,0,215,275,234,1670,2018,1,1,2,2,WN,WN,19393,WN,1907,WN,19393,WN,N8655D,1907,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,1,1,1300-1359,15,1428,1603,4,1625,-18,0,-2,1600-1659,7,0
1/2/2018,Southwest Airlines Co.,HOU,ABQ,FALSE,FALSE,1255,1306,11,11,1436,26,124,135,150,759,2018,1,1,2,2,WN,WN,19393,WN,5338,WN,19393,WN,N765SW,5338,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,1200-1259,22,1328,1432,4,1410,26,1,1,1400-1459,4,0
1/2/2018,Southwest Airlines Co.,HOU,ABQ,FALSE,FALSE,820,823,3,3,955,20,128,135,152,759,2018,1,1,2,2,WN,WN,19393,WN,5390,WN,19393,WN,N277WN,5390,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,0800-0859,21,844,952,3,935,20,1,1,0900-0959,4,0
1/2/2018,Southwest Airlines Co.,HOU,ABQ,FALSE,FALSE,2255,2321,26,26,41,26,129,140,140,759,2018,1,1,2,2,WN,WN,19393,WN,6350,WN,19393,WN,N561WN,6350,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,1,1,2200-2259,8,2329,38,3,15,26,1,1,0001-0559,4,0
1/2/2018,Southwest Airlines Co.,HOU,ABQ,FALSE,FALSE,530,533,3,3,654,9,125,135,141,759,2018,1,1,2,2,WN,WN,19393,WN,6763,WN,19393,WN,N738CB,6763,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,0001-0559,12,545,650,4,645,9,0,0,0600-0659,4,0
1/2/2018,Southwest Airlines Co.,LAS,ABQ,FALSE,FALSE,1915,1917,2,2,2135,0,60,80,78,486,2018,1,1,2,2,WN,WN,19393,WN,1217,WN,19393,WN,N7822A,1217,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,1900-1959,14,1931,2131,4,2135,0,0,0,2100-2159,2,0
1/2/2018,ExpressJet Airlines Inc.,LGA,CLT,FALSE,FALSE,1410,1413,3,3,1619,0,84,135,126,544,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5460,EV,20366,EV,N707EV,5460,12953,1295304,31703,"New York, NY",NY,36,New York,22,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,0,0,1400-1459,20,1433,1557,22,1625,-6,0,-1,1600-1659,3,0
1/2/2018,Southwest Airlines Co.,LAS,ABQ,FALSE,FALSE,1510,1531,21,21,1751,16,62,85,80,486,2018,1,1,2,2,WN,WN,19393,WN,2867,WN,19393,WN,N925WN,2867,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,1,1,1500-1559,14,1545,1747,4,1735,16,1,1,1700-1759,2,0
1/2/2018,Southwest Airlines Co.,LAS,ABQ,FALSE,FALSE,850,847,0,-3,1102,0,60,85,75,486,2018,1,1,2,2,WN,WN,19393,WN,6917,WN,19393,WN,N791SW,6917,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,0800-0859,11,858,1058,4,1115,-13,0,-1,1100-1159,2,0
1/2/2018,Southwest Airlines Co.,MCI,ABQ,FALSE,FALSE,1650,1701,11,11,1753,0,95,130,112,718,2018,1,1,2,2,WN,WN,19393,WN,1074,WN,19393,WN,N258WN,1074,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,0,1600-1659,13,1714,1749,4,1800,-7,0,-1,1800-1859,3,0
1/2/2018,ExpressJet Airlines Inc.,LEX,ATL,FALSE,FALSE,1305,1400,55,55,1528,47,60,96,88,304,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5470,EV,20366,EV,N724EV,5470,12945,1294503,32945,"Lexington, KY",KY,21,Kentucky,52,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,3,1300-1359,9,1409,1509,19,1441,47,1,3,1400-1459,2,0
1/2/2018,ExpressJet Airlines Inc.,RIC,BOS,FALSE,FALSE,615,633,18,18,806,6,70,105,93,474,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5471,EV,20366,EV,N712EV,5471,14524,1452401,34524,"Richmond, VA",VA,51,Virginia,38,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,1,1,0600-0659,16,649,759,7,800,6,0,0,0800-0859,2,0
1/2/2018,Delta Air Lines Inc.,ATL,ABQ,FALSE,FALSE,1058,1055,0,-3,1219,0,185,216,204,1269,2018,1,1,2,2,DL,DL,19790,DL,1185,DL,19790,DL,N909DA,1185,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,1000-1059,12,1107,1212,7,1234,-15,0,-1,1200-1259,6,0
1/2/2018,ExpressJet Airlines Inc.,SGF,ATL,FALSE,FALSE,1759,1817,18,18,2058,12,75,107,101,563,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5473,EV,20366,EV,N760EV,5473,14783,1478302,34783,"Springfield, MO",MO,29,Missouri,64,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,1,1700-1759,15,1832,2047,11,2046,12,0,0,2000-2059,3,0
1/2/2018,ExpressJet Airlines Inc.,CHS,ATL,FALSE,FALSE,1009,1002,0,-7,1120,0,51,81,78,259,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5475,EV,20366,EV,N748EV,5475,10994,1099402,30994,"Charleston, SC",SC,45,South Carolina,37,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1000-1059,16,1018,1109,11,1130,-10,0,-1,1100-1159,2,0
1/2/2018,ExpressJet Airlines Inc.,BOS,RIC,TRUE,FALSE,1435,NULL,NULL,NULL,NULL,NULL,NULL,119,NULL,474,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5476,EV,20366,EV,N716EV,5476,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,14524,1452401,34524,"Richmond, VA",VA,51,Virginia,38,NULL,NULL,1400-1459,NULL,NULL,NULL,NULL,1634,NULL,NULL,NULL,1600-1659,2,0
1/2/2018,Delta Air Lines Inc.,ATL,ABQ,FALSE,FALSE,1430,1428,0,-2,1543,0,176,215,195,1269,2018,1,1,2,2,DL,DL,19790,DL,1425,DL,19790,DL,N3748Y,1425,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,1400-1459,14,1442,1538,5,1605,-22,0,-2,1600-1659,6,0
1/2/2018,Delta Air Lines Inc.,ATL,ABQ,FALSE,FALSE,1811,1805,0,-6,1934,0,185,224,209,1269,2018,1,1,2,2,DL,DL,19790,DL,2216,DL,19790,DL,N851DN,2216,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10140,1014005,30140,"Albuquerque, NM",NM,35,New Mexico,86,0,-1,1800-1859,18,1823,1928,6,1955,-21,0,-2,1900-1959,6,0
1/2/2018,Spirit Air Lines,FLL,ACY,FALSE,FALSE,705,810,65,65,1029,59,118,145,139,977,2018,1,1,2,2,NK,NK,20416,NK,218,NK,20416,NK,N670NK,218,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,10158,1015804,30158,"Atlantic City, NJ",NJ,34,New Jersey,21,1,4,0700-0759,16,826,1024,5,930,59,1,3,0900-0959,4,0
1/2/2018,ExpressJet Airlines Inc.,TUL,ATL,FALSE,FALSE,1035,1030,0,-5,1319,0,84,118,109,674,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5484,EV,20366,EV,N752EV,5484,15370,1537002,34653,"Tulsa, OK",OK,40,Oklahoma,73,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,1000-1059,12,1042,1306,13,1333,-14,0,-1,1300-1359,3,0
1/2/2018,ExpressJet Airlines Inc.,AGS,ATL,FALSE,FALSE,800,758,0,-2,855,0,32,77,57,143,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5486,EV,20366,EV,N707EV,5486,10208,1020803,30208,"Augusta, GA",GA,13,Georgia,34,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0800-0859,12,810,842,13,917,-22,0,-2,0900-0959,1,0
1/2/2018,Spirit Air Lines,FLL,ACY,FALSE,FALSE,1421,1418,0,-3,1655,8,130,146,157,977,2018,1,1,2,2,NK,NK,20416,NK,262,NK,20416,NK,N660NK,262,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,10158,1015804,30158,"Atlantic City, NJ",NJ,34,New Jersey,21,0,-1,1400-1459,20,1438,1648,7,1647,8,0,0,1600-1659,4,0
1/2/2018,Spirit Air Lines,FLL,ACY,FALSE,FALSE,2030,2028,0,-2,2249,0,121,147,141,977,2018,1,1,2,2,NK,NK,20416,NK,268,NK,20416,NK,N514NK,268,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,10158,1015804,30158,"Atlantic City, NJ",NJ,34,New Jersey,21,0,-1,2000-2059,15,2043,2244,5,2257,-8,0,-1,2200-2259,4,0
1/2/2018,Spirit Air Lines,MYR,ACY,FALSE,FALSE,2145,2144,0,-1,2258,0,62,78,74,466,2018,1,1,2,2,NK,NK,20416,NK,350,NK,20416,NK,N645NK,350,13577,1357702,31135,"Myrtle Beach, SC",SC,45,South Carolina,37,10158,1015804,30158,"Atlantic City, NJ",NJ,34,New Jersey,21,0,-1,2100-2159,8,2152,2254,4,2303,-5,0,-1,2300-2359,2,0
1/2/2018,Spirit Air Lines,FLL,ACY,FALSE,FALSE,705,810,65,65,1029,59,118,145,139,977,2018,1,1,2,2,NK,NK,20416,NK,218,NK,20416,NK,N670NK,218,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,10158,1015804,30158,"Atlantic City, NJ",NJ,34,New Jersey,21,1,4,0700-0759,16,826,1024,5,930,59,1,3,0900-0959,4,0
1/2/2018,Spirit Air Lines,FLL,ACY,FALSE,FALSE,1421,1418,0,-3,1655,8,130,146,157,977,2018,1,1,2,2,NK,NK,20416,NK,262,NK,20416,NK,N660NK,262,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,10158,1015804,30158,"Atlantic City, NJ",NJ,34,New Jersey,21,0,-1,1400-1459,20,1438,1648,7,1647,8,0,0,1600-1659,4,0
1/2/2018,Spirit Air Lines,FLL,ACY,FALSE,FALSE,2030,2028,0,-2,2249,0,121,147,141,977,2018,1,1,2,2,NK,NK,20416,NK,268,NK,20416,NK,N514NK,268,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,10158,1015804,30158,"Atlantic City, NJ",NJ,34,New Jersey,21,0,-1,2000-2059,15,2043,2244,5,2257,-8,0,-1,2200-2259,4,0
1/2/2018,Spirit Air Lines,MYR,ACY,FALSE,FALSE,2145,2144,0,-1,2258,0,62,78,74,466,2018,1,1,2,2,NK,NK,20416,NK,350,NK,20416,NK,N645NK,350,13577,1357702,31135,"Myrtle Beach, SC",SC,45,South Carolina,37,10158,1015804,30158,"Atlantic City, NJ",NJ,34,New Jersey,21,0,-1,2100-2159,8,2152,2254,4,2303,-5,0,-1,2300-2359,2,0
1/2/2018,ExpressJet Airlines Inc.,IAH,AEX,FALSE,FALSE,1030,1022,0,-8,1116,0,33,62,54,190,2018,1,1,2,2,UA,UA_CODESHARE,19977,UA,3916,EV,20366,EV,N12528,3916,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10185,1018502,30185,"Alexandria, LA",LA,22,Louisiana,72,0,-1,1000-1059,16,1038,1111,5,1132,-16,0,-2,1100-1159,1,0
1/2/2018,ExpressJet Airlines Inc.,IAH,AEX,FALSE,FALSE,2125,2123,0,-2,2241,16,34,60,78,190,2018,1,1,2,2,UA,UA_CODESHARE,19977,UA,3980,EV,20366,EV,N12201,3980,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10185,1018502,30185,"Alexandria, LA",LA,22,Louisiana,72,0,-1,2100-2159,39,2202,2236,5,2225,16,1,1,2200-2259,1,0
1/2/2018,ExpressJet Airlines Inc.,IAH,AEX,FALSE,FALSE,1030,1022,0,-8,1116,0,33,62,54,190,2018,1,1,2,2,UA,UA_CODESHARE,19977,UA,3916,EV,20366,EV,N12528,3916,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10185,1018502,30185,"Alexandria, LA",LA,22,Louisiana,72,0,-1,1000-1059,16,1038,1111,5,1132,-16,0,-2,1100-1159,1,0
1/2/2018,ExpressJet Airlines Inc.,IAH,AEX,FALSE,FALSE,2125,2123,0,-2,2241,16,34,60,78,190,2018,1,1,2,2,UA,UA_CODESHARE,19977,UA,3980,EV,20366,EV,N12201,3980,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,10185,1018502,30185,"Alexandria, LA",LA,22,Louisiana,72,0,-1,2100-2159,39,2202,2236,5,2225,16,1,1,2200-2259,1,0
1/2/2018,ExpressJet Airlines Inc.,ECP,ATL,FALSE,FALSE,915,908,0,-7,1111,0,41,72,63,240,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5500,EV,20366,EV,N691CA,5500,11481,1148102,31481,"Panama City, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0,-1,0900-0959,16,924,1105,6,1127,-16,0,-2,1100-1159,1,0
1/2/2018,ExpressJet Airlines Inc.,ATL,AGS,FALSE,FALSE,1328,1333,5,5,1416,0,28,57,43,143,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5421,EV,20366,EV,N754EV,5421,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10208,1020803,30208,"Augusta, GA",GA,13,Georgia,34,0,0,1300-1359,11,1344,1412,4,1425,-9,0,-1,1400-1459,1,0
1/2/2018,ExpressJet Airlines Inc.,LEX,ATL,FALSE,FALSE,1050,1122,32,32,1237,18,59,89,75,304,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,5503,EV,20366,EV,N738EV,5503,12945,1294503,32945,"Lexington, KY",KY,21,Kentucky,52,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,1,2,1000-1059,10,1132,1231,6,1219,18,1,1,1200-1259,2,0
